,n_mean,n_std,n_mean_ICU,n_std_ICU,n_mean_ICU_SUS,n_std_ICU_SUS,n_mean_ICU_cor,n_std_ICU_cor,confirmed,deaths,estimated_population_2019,confirmed_per_100k_inhabitants,death_rate
2020-05-19,4977.0,67.88185220355922,338.28999999999996,69.9719026366002,257.41,70.37733341485637,171.83999999999997,84.85269815296616,4977,167,21168791.0,23.511029999999998,0.0336
2020-05-20,5286.0,72.26272073538892,360.00000000000006,74.28655469249337,272.11,74.7808137698488,183.49000000000007,89.98838546269079,5286,177,21168791.0,24.97072,0.0335
2020-05-21,5595.999999999999,73.24893352552148,381.39,75.34221368281041,290.96,75.72019256860263,195.53999999999996,91.42628776752065,5596,191,21168791.0,26.435140000000004,0.0341
2020-05-22,5995.0,75.07182688545146,409.72,77.32031422542973,310.63,77.76094194336376,209.33,94.89422190262718,5995,201,21168791.0,28.31999,0.0335
2020-05-23,6338.0,76.95680278539055,431.82,79.28385898119171,329.57,79.72060834532996,219.36,96.80784696677968,6338,217,21168791.0,29.9403,0.0342
2020-05-24,6668.0,77.23248518387045,456.98,79.77028624542329,347.26,80.30511171573556,236.80000000000004,96.67552772344231,6668,226,21168791.0,31.4992,0.0339
2020-05-25,6962.000000000001,82.00981094301517,472.09,84.35366732341333,360.23,84.80848006484428,247.1,102.4710995472589,6962,230,21168791.0,32.888040000000004,0.033
2020-05-26,7516.0,84.03849406580586,510.12,86.6009981746659,387.2,87.14902687264205,278.40999999999997,104.66970277877923,7516,234,21168791.0,35.5051,0.0311
2020-05-27,8010.999999999999,87.46553376021664,539.6299999999999,90.07959644647391,409.7,90.79198035046706,286.3899999999999,109.32151326073091,8011,240,21168791.0,37.84345,0.03
2020-05-28,8685.999999999998,91.47082771699579,591.99,94.14059391799228,449.53,94.69424757202691,321.26,113.34686661622885,8686,255,21168791.0,41.0321,0.0294
2020-05-29,9231.999999999998,91.52115944557644,626.74,94.39822257999685,476.27,94.82236828018286,341.21000000000004,114.52959155792115,9232,257,21168791.0,43.61137,0.0278
2020-05-30,9630.000000000002,96.01567738151049,656.56,98.90509846833127,499.18,99.43614082932979,349.79999999999995,120.4231515124979,9630,263,21168791.0,45.4915,0.0273
2020-05-31,10464.000000000002,100.60023093734162,707.7399999999999,103.55532272484339,538.79,104.14283827823432,393.27999999999986,124.14577364997777,10464,271,21168791.0,49.431259999999995,0.0259
2020-06-01,10670.0,100.57453439960322,728.84,103.69828045679914,555.84,104.44179129877547,409.87000000000006,124.2471404910472,10670,278,21168791.0,50.40439,0.0261
2020-06-02,10938.999999999998,105.05457456181354,747.8399999999999,108.03676335564501,567.17,108.68856120293266,409.54999999999995,128.71677977229504,10939,289,21168791.0,51.675129999999996,0.0264
2020-06-03,12010.0,106.64089934983396,812.6899999999999,109.8845581241578,615.91,110.32505614837191,452.6899999999999,132.63901508312787,12010,306,21168791.0,56.73446,0.0255
2020-06-04,13033.999999999998,108.54354988769357,887.7800000000002,111.83237287217965,676.15,112.44299498956003,506.3900000000002,134.84409065601832,13034,323,21168791.0,61.571769999999994,0.0248
2020-06-05,13995.0,112.6030302622555,951.52,116.10840806867702,724.78,116.82214697668599,541.8,139.49764663305834,13995,344,21168791.0,66.11148,0.0246
2020-06-06,14939.0,122.52779276555994,1017.4100000000001,126.0590191140642,772.7,126.76216430780914,585.5900000000001,148.91879194698532,14939,368,21168791.0,70.57087,0.0246
2020-06-07,15703.0,120.58422263080169,1069.76,124.5125525699106,812.98,125.35563548351047,612.78,147.87384594698116,15703,376,21168791.0,74.17996,0.0239
2020-06-08,15882.999999999998,122.71333763011758,1079.36,126.34025182942779,819.85,127.147657203439,607.27,151.9124761934724,15883,380,21168791.0,75.03027,0.0239
2020-06-09,16102.0,124.51825309381493,1098.87,128.2377621979398,835.57,128.981815592491,588.7499999999999,154.74061050152233,16102,399,21168791.0,76.06481,0.0248
2020-06-10,17501.000000000004,130.1507106194487,1192.8100000000002,133.8396494867925,908.91,134.67165134038964,653.1800000000003,161.33005135655003,17501,409,21168791.0,82.67359,0.0234
2020-06-11,18448.000000000007,132.22244724537342,1253.46,136.27211143721064,956.71,137.1657182227234,661.47,165.62771440428645,18448,431,21168791.0,87.14716,0.0234
2020-06-12,20106.0,141.04103206965243,1369.29,145.12043146046918,1038.51,145.91254067856104,742.55,173.1212409080277,20106,446,21168791.0,94.97944,0.0222
