,n_mean,n_std,n_mean_ICU,n_std_ICU,n_mean_ICU_SUS,n_std_ICU_SUS,n_mean_ICU_cor,n_std_ICU_cor,confirmed,deaths,estimated_population_2019,confirmed_per_100k_inhabitants,death_rate
2020-05-12,9112.0,90.00026599287294,481.0900000000001,92.20603547918043,448.37,92.3839059511335,331.1400000000001,105.92816857177178,9112,444,7075181.0,128.78822,0.0487
2020-05-13,9801.0,92.74635880026273,513.03,95.10167491010382,478.12,95.26979673908762,346.0799999999999,110.29678361932264,9801,470,7075181.0,138.52649,0.048
2020-05-14,10739.0,99.84956158889707,560.48,102.3370556030168,522.03,102.56647624587164,378.05,118.19923836685689,10739,496,7075181.0,151.7841,0.0462
2020-05-15,11592.0,101.8704693483471,605.0500000000001,104.23219476367426,565.45,104.41541038205291,410.24,121.09966064395394,11592,524,7075181.0,163.84033,0.0452
2020-05-16,12492.0,106.16281378290154,651.74,108.75084749234384,606.31,108.92713495866413,440.21999999999997,126.40318587757191,12492,549,7075181.0,176.56085,0.0439
2020-05-17,13238.000000000002,112.56430978948808,697.21,115.02870745333028,651.73,115.19349217027775,476.49000000000007,131.35248885454297,13238,576,7075181.0,187.10475,0.0435
2020-05-18,14198.0,112.45064731164547,744.3300000000002,115.17115950101433,694.53,115.33518578824106,509.19000000000017,132.40611772539484,14198,604,7075181.0,200.67331000000001,0.0425
2020-05-19,15114.000000000002,116.84679600816506,792.7899999999998,119.58253734293204,739.88,119.83759358971515,529.8999999999999,138.0385289136568,15114,634,7075181.0,213.61997999999997,0.0419
2020-05-20,16058.000000000002,123.04177249120633,842.26,125.98648648874124,786.55,126.1748084118925,559.52,144.4355478923021,16058,663,7075181.0,226.96239,0.0413
2020-05-21,17212.0,125.76818100591004,903.5100000000001,128.89475184636245,842.71,129.0953250646024,593.9900000000001,149.08714562600323,17212,693,7075181.0,243.27292999999997,0.0403
2020-05-22,18767.0,131.26245433935753,985.9,134.43893304839904,919.95,134.62427054284052,635.4799999999999,156.12356127714543,18767,722,7075181.0,265.25116,0.0385
2020-05-23,21190.999999999996,135.98512024958072,1104.56,139.31713365301817,1031.07,139.54242662822276,709.0999999999999,162.99137486010687,21191,754,7075181.0,299.51177,0.0356
2020-05-24,22786.0,146.0006648663428,1193.4500000000003,149.17005745595912,1114.06,149.46679377511964,770.0200000000002,173.17812204067624,22786,784,7075181.0,322.05537000000004,0.0344
2020-05-25,24278.000000000004,150.028426935994,1274.0700000000002,153.74000516745434,1189.08,153.99208677360303,827.1600000000001,179.14302285711224,24278,817,7075181.0,343.14316,0.0337
2020-05-26,26144.999999999996,155.8824764514808,1362.3,159.65769779326791,1268.8,159.92654709161474,881.2099999999998,184.37064149000065,26145,853,7075181.0,369.53118,0.0326
2020-05-27,27978.999999999996,163.93246084034644,1463.05,167.58149783663984,1365.46,167.83672666365882,950.02,192.68598025772087,27979,887,7075181.0,395.45277999999996,0.0317
2020-05-28,30482.0,171.15737633753176,1598.8100000000002,175.41178003414558,1492.69,175.68001159707234,1038.3300000000002,203.08167205398527,30482,911,7075181.0,430.82997,0.0299
2020-05-29,32620.0,178.44994148545305,1710.68,182.7026021056121,1597.46,183.05072853217933,1105.63,210.34398313575346,32620,932,7075181.0,461.04828,0.0286
2020-05-30,34639.00000000001,181.13491205075948,1818.16,185.49145307435697,1696.12,185.74171519515042,1166.42,215.02052458762952,34639,955,7075181.0,489.58465,0.0276
2020-05-31,35297.00000000001,174.36882366600594,1854.3799999999999,178.89897782454395,1729.74,179.2029482644375,1157.1699999999998,212.68861700864602,35297,976,7075181.0,498.88475999999997,0.0277
2020-06-01,36624.99999999999,188.32389142328194,1919.7599999999998,192.70668924769603,1790.63,192.98901829069985,1175.4299999999996,224.50003131762847,36625,997,7075181.0,517.6546,0.0272
2020-06-02,38174.00000000001,188.5580107933456,1997.02,193.08012905098087,1864.68,193.4252150944737,1204.23,227.1121297326877,38174,1028,7075181.0,539.5480299999999,0.0269
2020-06-03,40629.0,189.42184764075228,2122.82,194.4957875215717,1981.26,194.85221005581738,1280.5600000000002,231.73520695270744,40629,1062,7075181.0,574.24679,0.0261
2020-06-04,43313.0,199.6878361823572,2273.76,204.312071398613,2120.85,204.56106672383174,1370.25,241.57251410855355,43313,1095,7075181.0,612.18222,0.0253
2020-06-05,45470.0,206.34944716047664,2381.7799999999997,211.3040944786313,2221.02,211.58775943667996,1395.8799999999997,250.44609612175284,45470,1132,7075181.0,642.66907,0.0249
2020-06-06,47593.00000000001,208.65340987998607,2493.75,213.62163643822564,2324.56,214.0056306608437,1389.19,255.03620778987124,47593,1170,7075181.0,672.67537,0.0246
2020-06-07,48537.0,208.5058403367768,2541.1,213.52666590977685,2370.41,213.87323103779366,1347.6499999999996,260.47138632863226,48537,1208,7075181.0,686.01779,0.0249
2020-06-08,49370.99999999999,215.77414398421607,2582.83,220.7575210771339,2409.63,221.08201241195815,1308.7599999999998,269.01649076034374,49371,1247,7075181.0,697.80547,0.0253
2020-06-09,52069.0,217.11870188233604,2726.78,222.2349128896509,2544.45,222.5547663094878,1364.4800000000002,273.640159647149,52069,1285,7075181.0,735.93877,0.0247
2020-06-10,53508.0,226.35991989160388,2797.5600000000004,231.65544140670067,2609.3,232.0739397979302,1334.5100000000004,285.91572525921873,53508,1322,7075181.0,756.27747,0.0247
2020-06-11,55679.99999999999,228.64619044287707,2919.99,233.97134162978253,2725.42,234.30299252045504,1321.1799999999996,292.42414619656137,55680,1360,7075181.0,786.97633,0.0244
2020-06-12,57605.0,225.73986458896988,3017.29,231.41028361904418,2814.47,231.89111338006566,1306.61,294.8405673933085,57605,1399,7075181.0,814.18412,0.0243
