,n_mean,n_std,n_mean_ICU,n_std_ICU,n_mean_ICU_SUS,n_std_ICU_SUS,n_mean_ICU_cor,n_std_ICU_cor,confirmed,deaths,estimated_population_2019,confirmed_per_100k_inhabitants,death_rate
2020-05-31,6219.0,76.5320478194223,280.85999999999996,78.02080711857795,266.67,78.08858715224872,191.01999999999995,89.63984108135683,6219,148,881935.0,705.15401,0.0238
2020-06-01,6326.0,76.20914736049826,286.18,77.86888044279397,272.16,77.94483267936458,184.53,90.17371785009804,6326,161,881935.0,717.28642,0.0255
2020-06-02,6465.0,76.33668511894851,296.83,78.19290757446929,281.17,78.27868097349045,184.92,92.7684014036563,6465,165,881935.0,733.04722,0.0255
2020-06-03,6679.000000000001,78.72374277667238,304.76,80.46671409202489,289.29,80.54997192282363,175.04999999999998,96.43645038379556,6679,171,881935.0,757.31205,0.0256
2020-06-04,7021.0,79.65813825277986,324.99,81.45296734864232,309.01,81.53597849967211,182.24999999999997,97.2453279031435,7021,181,881935.0,796.0904099999999,0.0258
2020-06-05,7283.999999999999,78.235885227776,332.45000000000005,80.0072324066627,316.09,80.1115418486858,179.64000000000007,99.55735062076664,7284,190,881935.0,825.91121,0.0261
2020-06-06,7525.0,82.94137152899698,345.44,84.78903650302385,328.03,84.89069331270132,170.76,103.49878459248308,7525,201,881935.0,853.2374800000001,0.0267
2020-06-07,7983.0,89.1152868111546,365.66999999999996,90.86467214178646,347.36,90.94602269167324,176.43999999999997,109.6890348653728,7983,207,881935.0,905.16875,0.0259
2020-06-08,8126.999999999999,85.63979179910434,370.62,87.55719353310691,353.16,87.62200944622269,163.05,109.32842720422485,8127,211,881935.0,921.49648,0.026000000000000002
2020-06-09,8457.000000000002,92.61688220128589,382.25,94.40945910599675,364.05,94.49991253269428,159.92000000000002,115.85779335378386,8457,223,881935.0,958.9142099999999,0.0264
2020-06-10,8746.0,92.64371854507235,399.96,94.5649014479399,379.86,94.65728173710984,162.22,118.12383049712336,8746,237,881935.0,991.68306,0.0271
2020-06-11,9090.999999999998,90.02777349240623,415.89,91.94531472565636,395.2,92.02076341782869,161.11999999999995,117.70485507008921,9091,245,881935.0,1030.80159,0.0269
2020-06-12,9295.000000000002,91.91528598649846,424.26,94.05157839175162,403.16,94.13975673422892,158.57,120.83656390665733,9295,254,881935.0,1053.93255,0.0273
