% beneficiados DRS;% beneficiados município;(%) população +60 anos DRS (2019);Benefiados Bolsa-família DRS;Benefiados Bolsa-família Municípios;Bolsa Família (Fev. 2020);Bolsa Família per capita (Fev. 2020);Bolsa família per capita DRS (2019);Casos Confirmados;Simulador_DRS;Simulador_DRS_criterios_Dr.Paulo;Click_Baixar;Click_view;Seleciona indicador testagem;Is_UF;Cidade;Data1;DRS (Output);DRS (Sheet4);DRS Nome;DRS Numero;DRS;Data da Notificacao;Data;Densidade Demográfica (2010);Densidade Demográfica (2019);Densidade demográfica DRS (2019);Esgotamento Sanitário (2010);Estado;F1;Faixa etária +60 anos (% da pop.);Grupo de Taxa de ocupação - Enfermaria por DRS;Grupo de Taxa de ocupação - Enfermaria;Grupo de Taxa de ocupação - UTI por DRS;Grupo de Taxa de ocupação - UTI;Leitos livres - Enfermaria;Leitos livres - UTI;Leitos livres CNES - Enfermaria;Leitos livres CNES - UTI;Leitos livres não covid - Enfermaria;Leitos livres não covid - UTI;Leitos ocupados declarados - Enfermaria;Leitos ocupados declarados - UTI;Leitos ocupados declarados não covid - Enfermaria;Leitos ocupados declarados não covid - UTI;Municip_compat;Municipio & UF (group);Municipio;Município;Município ajust;Média internações (ult. 7 dias)/(ult. 8-14 dias) por DRS;Média internações (ult. 7 dias)/(ult. 8-14 dias);Média novos casos por 100k hab;Negativo;Negativo Acc;Número de registros;Obitos Confirmados;Pib (2019);Pib Sp (2019);PIB per capita por DRS (2019);Pop Drs;Positivo;Positivo Acc;Positivo Por 1M;Positivo Por Casos;Positivo Por Testes;Ppc (2017);População (2010);População (2019) (Output);População (2019);População +60 anos (2019);População DRS;Enfermaria declaradas;UTIs declaradas;Quantidade de leitos em Enfermaria cadastrados no CNES;Quantidade de leitos em UTI cadastrados no CNES;Queda Sustentada;Semana -1 por DRS;Semana -1;Semana -2 por DRS;Semana -2;Semana -3 por DRS;Semana -3;Semana 0 por DRS;Semana 0;Simulador_DRS (copy);Sum of Pacientes Enfermaria ou Retaguarda PS - Confirmados;Sum of Pacientes Enfermaria ou Retaguarda PS - Suspeitos;Sum of Pacientes UTI - Confirmados;Sum of Pacientes UTI - Suspeitos;Enf. destinadas para COVID-19;UTI destinadas para COVID-19;Sum of Total de Leitos Disponiveis - Enfermaria;Sum of Total de Leitos Disponiveis - UTI;Teste Por 1M;Teste Por Casos;Total;Total Acc;Taxa de Isolamento Semanal;Taxa de Isolamento;Taxa de ocupação - Enfermaria por DRS;Taxa de ocupação - Enfermaria;Taxa de ocupação - UTI por DRS;Taxa de ocupação - UTI;Taxa de ocupação CNES - Enfermaria;Taxa de ocupação CNES - UTI;Taxa de ocupação declarados - Enfermaria;Taxa de ocupação declarados - UTI;Uf (Ibge!Sp);UF (Sheet1);UF;mean_last_3_weeks;mean_last_7_days;Área (Km2 2019)
0,033639213;0,028250414;0,133063609;731137,6;4963,4;805314;4,583643059;5,850865788;50019;Vermelho;Vermelho;Baixar;View;2089,1035;Verdadeiro;Itapecerica Da Serra;2020-05-17;Grande São Paulo;Grande São Paulo;Grande São Paulo;1;Grande São Paulo;21/05/2020;20/05/2020;1011,57;1164,544327585;2644,879854570;52;SP;7117;0,090923302;mais de 60%;mais de 60%;mais de 60%;mais de 60%;15;4;0;78;0;2;18;27;0;3;Itapecerica Da Serra;Grande São Paulo;ITAPECERICA DA SERRA;Itapecerica da Serra;ITAPECERICA DA SERRA;1,040761588;1,032828283;;328;30455;1;4084;3373453182,12;2105219158769,04;53767,709348288;21734682;112;14951;687,8868;0,2989;0,3293;19200,84;152614;175693;175693;15974,587747587;21734682;33;33;102;20;;7563,142857143;56,571428571;7088,285714286;51,142857143;6248,142857143;48,285714286;7871,428571429;58,428571429;Vermelho;11;40;9;15;66;28;15;6;2089,1035;0,9078;440;45406;0,505252902;0,48;0,807;0,773;0,929;0,857;0,5;1,2;0,545;0,818;SP;SP;SP;;;150,868452010
0,030675447;0,025742369;0,140982697;77736,4;4219,2;677539;4,133830788;5,222555164;1086;Vermelho;Vermelho;Baixar;View;1366,1348;Verdadeiro;Itapetininga;2020-05-17;Sorocaba;Sorocaba;Sorocaba;16;Sorocaba;21/05/2020;20/05/2020;80,65;91,556242684;97,549694945;92,9;SP;7121;0,141844586;até 40%;mais de 60%;mais de 60%;mais de 60%;0;0;0;69;12;0;67;8;48;7;Itapetininga;Sorocaba;ITAPETININGA;Itapetininga;ITAPETININGA;1,265050167;1,121951220;;0;2688;1;64;4565572168,67;2105219158769,04;37419,954465461;2534157;0;774;305,427;0,7127;0,2236;27855,67;144377;163901;163901;23248,469534427;2534157;67;8;70;10;;170,857142857;17,571428571;174;15,714285714;143,428571429;11,857142857;216,142857143;19,714285714;Vermelho;2;17;0;1;7;1;0;0;1366,1348;3,1878;0;3462;0,463303385;0,44;0,344;2,714;0,608;1;0,271;0,1;1;1;SP;SP;SP;;;1790,167389957
0,030675447;0,041469360;0,140982697;77736,4;3912,8;543785;55,584687724;5,222555164;1086;Vermelho;Vermelho;Baixar;View;1366,1348;Verdadeiro;Itapeva;2020-05-17;Sorocaba;Sorocaba;Sorocaba;16;Sorocaba;21/05/2020;20/05/2020;48,05;5,356775837;97,549694945;84,4;SP;7154;0,160432767;até 40%;40 a 60%;mais de 60%;0%;7;1;5;78;0;2;77;7;72;7;Itapeva;Sorocaba;ITAPEVA;Itapeva;ITAPEVA;1,265050167;1,139534884;;0;2688;1;64;247954439,52;2105219158769,04;37419,954465461;2534157;0;774;305,427;0,7127;0,2236;25345,44;87753;94354;9783;1569,513755796;2534157;78;10;78;10;;170,857142857;6,142857143;174;4,571428571;143,428571429;3,857142857;216,142857143;7;Vermelho;3;2;0;0;12;1;1;3;1366,1348;3,1878;0;3462;0,429837808;0,41;0,344;0,417;0,608;0;0,064;0;0,987;0,7;SP;SP;SP;;;1826,285119667
0,033639213;0,043486748;0,133063609;731137,6;10336,8;1865287;7,847231805;5,850865788;50019;Vermelho;Vermelho;Baixar;View;2089,1035;Verdadeiro;Itapevi;2020-05-17;Grande São Paulo;Grande São Paulo;Grande São Paulo;1;Grande São Paulo;21/05/2020;20/05/2020;2428,88;2875,666940613;2644,879854570;83;SP;7107;0,082745479;mais de 60%;mais de 60%;mais de 60%;mais de 60%;24;6;0;123;26;0;167;39;111;15;Itapevi;Grande São Paulo;ITAPEVI;Itapevi;ITAPEVI;1,040761588;1,099145299;;328;30455;1;4084;12011831966;2105219158769,04;53767,709348288;21734682;112;14951;687,8868;0,2989;0,3293;50533,58;200769;237700;237700;19668,600419814;21734682;217;43;147;18;;7563,142857143;83,571428571;7088,285714286;76;6248,142857143;63,714285714;7871,428571429;91,857142857;Vermelho;24;32;13;11;80;30;50;4;2089,1035;0,9078;440;45406;0,464750403;0,43;0,807;0,7;0,929;0,8;0,381;1,333;0,77;0,907;SP;SP;SP;;;82,659085669
0,022073324;0,021293783;0,167170939;18428,4;1592,2;267599;3,578818558;4,059277350;172;Amarelo;Amarelo;Baixar;View;688,7283;Verdadeiro;Itapira;2020-05-17;São João da Boa Vista;São João da Boa Vista;São João da Boa Vista;14;São João da Boa Vista;21/05/2020;20/05/2020;132,21;144,239437530;103,009368382;97,2;SP;7174;0,178326622;até 40%;até 40%;até 40%;até 40%;48;17;12;119;30;8;29;8;26;7;Itapira;São João da Boa Vista;ITAPIRA;Itapira;ITAPIRA;1,062874251;2,4;;1;481;1;14;3501446864,37;2105219158769,04;33089,458910863;834872;0;94;112,5921;0,5465;0,1635;46827,69;68537;74773;74773;13334,016537161;834872;107;33;120;15;;47,714285714;1,428571429;34,857142857;2,428571429;34;2,571428571;50,714285714;3,428571429;Amarelo;0;3;0;1;51;18;78;25;688,7283;3,343;1;575;0,478816021;0,46;0,153;0,059;0,231;0,056;0,025;0,067;0,271;0,242;SP;SP;SP;;;518,394977687
0,027240322;0,072625256;0,161882936;49053,2;1100,2;184051;7,453871699;4,682766602;916;Verde;Amarelo;Baixar;View;2237,3924;Verdadeiro;Itaporanga;2020-05-17;Bauru;Bauru;Bauru;6;Bauru;21/05/2020;20/05/2020;28,66;48,640643343;57,907020110;80,7;SP;15317;0,114946206;até 40%;0%;40 a 60%;0%;8;0;0;34;14;0;17;0;17;0;Itaporanga;Bauru;ITAPORANGA;ITAPORANGA;ITAPORANGA;0,989628349;0;;0;3401;1;49;503294813,72;2105219158769,04;31666,108516131;1800757;0;628;348,7422;0,6856;0,1559;20382,91;14549;15149;24692;2838,251729792;1800757;39;0;34;0;;165,285714286;1,714285714;151,857142857;0;151,571428571;0,4;163,571428571;0;Verde;0;0;0;0;8;0;22;0;2237,3924;4,3985;0;4029;1;1;0,236;0;0,566;0;0;0;0,436;0;SP;SP;SP;;;507,641311933
0,027240322;0,031889651;0,161882936;49053,2;446,2;86273;6,165880503;4,682766602;916;Verde;Amarelo;Baixar;View;2237,3924;Verdadeiro;Itapuí;2020-05-17;Bauru;Bauru;Bauru;6;Bauru;21/05/2020;20/05/2020;86,46;99,379636901;57,907020110;98,4;SP;38087;0,151330135;até 40%;0%;40 a 60%;0%;3;0;0;21;16;0;1;0;1;0;Itapuí;Bauru;ITAPUÍ;ITAPUÍ;ITAPUÍ;0,989628349;9999;;0;3401;1;49;639060253,92;2105219158769,04;31666,108516131;1800757;0;628;348,7422;0,6856;0,1559;45673,26;12173;13992;13992;2117,411251635;1800757;20;0;21;0;;165,285714286;0;151,857142857;0,571428571;151,571428571;0,714285714;163,571428571;0,142857143;Verde;0;0;0;0;3;0;19;0;2237,3924;4,3985;0;4029;1;1;0,236;0;0,566;0;0;0;0,05;0;SP;SP;SP;;;140,793430488
0,033639213;0,042823896;0,133063609;731137,6;15880;2398991;6,469404376;5,850865788;50019;Vermelho;Vermelho;Baixar;View;2089,1035;Verdadeiro;Itaquaquecetuba;2020-05-17;Grande São Paulo;Grande São Paulo;Grande São Paulo;1;Grande São Paulo;21/05/2020;20/05/2020;3895,24;4489,035000280;2644,879854570;80,4;SP;7090;0,079737920;mais de 60%;mais de 60%;mais de 60%;mais de 60%;2;0;0;92;0;1;178;20;130;0;Itaquaquecetuba;Grande São Paulo;ITAQUAQUECETUBA;Itaquaquecetuba;ITAQUAQUECETUBA;1,040761588;1,226775956;;328;30455;1;4084;7127661687,3;2105219158769,04;53767,709348288;21734682;112;14951;687,8868;0,2989;0,3293;19221,3;321770;370821;370821;29568,495268459;21734682;178;20;115;10;;7563,142857143;52,285714286;7088,285714286;45,714285714;6248,142857143;43;7871,428571429;64,142857143;Vermelho;19;29;18;5;50;22;0;0;2089,1035;0,9078;440;45406;0,494065840;0,46;0,807;0,96;0,929;1,045;0,417;2,3;1;1;SP;SP;SP;;;82,605949826
0,030675447;0,051486050;0,140982697;77736,4;2600,2;446128;8,833693048;5,222555164;1086;Vermelho;Vermelho;Baixar;View;1366,1348;Verdadeiro;Itararé;2020-05-17;Sorocaba;Sorocaba;Sorocaba;16;Sorocaba;21/05/2020;20/05/2020;47,76;50,319674553;97,549694945;86,9;SP;35396;0,149168317;até 40%;até 40%;mais de 60%;0%;13;0;0;45;37;0;0;1;0;1;Itararé;Sorocaba;ITARARÉ;ITARARÉ;ITARARÉ;1,265050167;0,285714286;;0;2688;1;64;877518411,71;2105219158769,04;37419,954465461;2534157;0;774;305,427;0,7127;0,2236;17375,57;47934;50503;50503;7533,447504950;2534157;40;1;45;0;;170,857142857;1;174;2,6;143,428571429;1,5;216,142857143;0,285714286;Vermelho;0;1;0;0;14;0;50;0;1366,1348;3,1878;0;3462;1;1;0,344;0,071;0,608;0;0,022;0;0;1;SP;SP;SP;;;1003,643216080
0,022455310;0,013812904;0,142372429;104895,2;1669,4;276543;2,288164623;4,111431695;2555;Amarelo;Amarelo;Baixar;View;1135,4473;Verdadeiro;Itatiba;2020-05-17;Campinas;Campinas;Campinas;7;Campinas;21/05/2020;20/05/2020;314,9;375,064641129;509,167159940;93,8;SP;7143;0,141667866;até 40%;até 40%;40 a 60%;até 40%;69;6;10;74;6;4;15;0;13;0;Itatiba;Campinas;ITATIBA;Itatiba;ITATIBA;1,183718372;0,791666667;;47;4504;1;144;5774440541,76;2105219158769,04;63821,804570422;4671287;4;800;171,259;0,3131;0,1508;47778,72;101471;120858;120858;17121,695000805;4671287;90;10;78;12;;519,428571429;13,714285714;461,571428571;14,571428571;395,428571429;16,428571429;614,857142857;10,857142857;Amarelo;2;0;2;2;71;10;75;10;1135,4473;2,0759;51;5304;0,448813942;0,43;0,357;0,028;0,58;0,4;0,026;0,333;0,167;0;SP;SP;SP;;;322,232454748
0,027240322;0,036188820;0,161882936;49053,2;749;154178;7,449292168;4,682766602;916;Verde;Amarelo;Baixar;View;2237,3924;Verdadeiro;Itatinga;2020-05-17;Bauru;Bauru;Bauru;6;Bauru;21/05/2020;20/05/2020;18,42;21,118919787;57,907020110;91,6;SP;22700;0,119984284;até 40%;0%;40 a 60%;0%;3;0;0;12;7;0;2;0;2;0;Itatinga;Bauru;ITATINGA;ITATINGA;ITATINGA;0,989628349;0;;0;3401;1;49;319475580,48;2105219158769,04;31666,108516131;1800757;0;628;348,7422;0,6856;0,1559;15435,84;18052;20697;20697;2483,314719316;1800757;12;0;12;0;;165,285714286;0,5;151,857142857;0,166666667;151,571428571;0,333333333;163,571428571;0;Verde;0;0;0;0;3;0;10;0;2237,3924;4,3985;0;4029;1;1;0,236;0;0,566;0;0;0;0,167;0;SP;SP;SP;;;980,021715527
0,027240322;0,030296774;0,161882936;49053,2;821,8;120547;4,444129032;4,682766602;916;Verde;Amarelo;Baixar;View;2237,3924;Verdadeiro;Itaí;2020-05-17;Bauru;Bauru;Bauru;6;Bauru;21/05/2020;20/05/2020;22,17;25,048369294;57,907020110;84,3;SP;39674;0,129750738;até 40%;0%;40 a 60%;0%;5;0;0;23;17;0;4;0;4;0;Itaí;Bauru;ITAÍ;ITAÍ;ITAÍ;0,989628349;0;;0;3401;1;49;601069113,75;2105219158769,04;31666,108516131;1800757;0;628;348,7422;0,6856;0,1559;22159,23;24008;27125;27125;3519,488770133;1800757;26;0;23;0;;165,285714286;0;151,857142857;0,142857143;151,571428571;0;163,571428571;0;Verde;0;0;0;0;5;0;22;0;2237,3924;4,3985;0;4029;1;1;0,236;0;0,566;0;0;0;0,154;0;SP;SP;SP;;;1082,904826342
0,030675447;0,029838047;0,140982697;77736,4;5190;955674;5,494305475;5,222555164;1086;Vermelho;Vermelho;Baixar;View;1366,1348;Verdadeiro;Itu;2020-05-17;Sorocaba;Sorocaba;Sorocaba;16;Sorocaba;21/05/2020;20/05/2020;241,01;271,954941647;97,549694945;97;SP;7118;0,135313551;até 40%;até 40%;mais de 60%;até 40%;45;8;13;86;2;0;29;15;22;11;Itu;Sorocaba;ITU;Itu;ITU;1,265050167;0,981481481;;0;2688;1;64;7741139540,49;2105219158769,04;37419,954465461;2534157;0;774;305,427;0,7127;0,2236;44504,91;154147;173939;173939;23536,303674744;2534157;76;16;90;20;;170,857142857;7,714285714;174;9,142857143;143,428571429;11;216,142857143;7,571428571;Vermelho;2;5;2;2;52;12;47;1;1366,1348;3,1878;0;3462;0,455036952;0,44;0,344;0,135;0,608;0,333;0,078;0,2;0,382;0,938;SP;SP;SP;;;639,587568981
0,022455310;0,025997518;0,142372429;104895,2;1592,4;288844;4,715666427;4,111431695;2555;Amarelo;Amarelo;Baixar;View;1135,4473;Verdadeiro;Itupeva;2020-05-17;Campinas;Campinas;Campinas;7;Campinas;21/05/2020;20/05/2020;223,38;305,010627968;509,167159940;90,3;SP;37880;0,100111140;até 40%;até 40%;40 a 60%;até 40%;11;7;0;28;38;0;53;1;52;0;Itupeva;Campinas;ITUPEVA;ITUPEVA;ITUPEVA;1,183718372;0,916666667;;47;4504;1;144;6577699150;2105219158769,04;63821,804570422;4671287;4;800;171,259;0,3131;0,1508;107387,5;44859;61252;61252;6132,007523297;4671287;102;7;29;0;;519,428571429;1,714285714;461,571428571;1,428571429;395,428571429;1,285714286;614,857142857;1,571428571;Amarelo;0;1;0;1;12;8;49;6;1135,4473;2,0759;51;5304;1;1;0,357;0,083;0,58;0,125;0,034;;0,52;0,143;SP;SP;SP;;;200,819231802
0,026053502;0,030833971;0,147960030;18711;1289,6;252108;6,027830910;4,878592434;95;Verde;Amarelo;Baixar;View;550,0045;Verdadeiro;Ituverava;2020-05-17;Franca;Franca;Franca;8;Franca;21/05/2020;20/05/2020;54,87;59,306961623;75,748341571;97,9;SP;8072;0,178130257;até 40%;até 40%;até 40%;até 40%;7;7;9;80;71;0;56;13;55;10;Ituverava;Franca;ITUVERAVA;ITUVERAVA;ITUVERAVA;0,914893617;0,75;;0;357;1;4;1635211748,8;2105219158769,04;32006,237313472;718176;0;38;52,9118;0,4;0,0962;39097,45;38695;41824;41824;7450,119875030;718176;134;20;83;10;;20,142857143;5,714285714;17,857142857;3,571428571;17,428571429;5;18,428571429;4,285714286;Verde;0;1;1;2;8;10;78;7;550,0045;4,1579;0;395;1;1;0,099;0,125;0,346;0,3;0,012;0,3;0,418;0,65;SP;SP;SP;;;705,212320029
0,025756592;0,011136364;0,153539025;26425,8;480,2;91207;2,115190167;4,394994303;279;Amarelo;Amarelo;Baixar;View;957,1318;Verdadeiro;Itápolis;2020-05-17;Araraquara;Araraquara;Araraquara;3;Araraquara;21/05/2020;20/05/2020;40,18;43,258884922;104,691715575;91,7;SP;44435;0,185280075;até 40%;0%;até 40%;0%;11;5;9;65;17;0;16;5;16;5;Itápolis;Araraquara;ITÁPOLIS;ITÁPOLIS;ITÁPOLIS;1,530744337;1,222222222;;0;875;1;11;1385080804,8;2105219158769,04;35917,098575432;1025982;0;107;104,2903;0,3835;0,109;32121,54;40051;43120;43120;7989,276813788;1025982;44;9;65;9;;44,142857143;1,285714286;41,142857143;2;44,571428571;1;67,571428571;1,571428571;Amarelo;0;0;0;0;11;5;28;4;957,1318;3,5197;0;982;1;1;0,194;0;0,154;0;0;0;0,364;0,556;SP;SP;SP;;;996,789447486
0,023425360;0,033035217;0,152925581;35692,8;2552,4;389607;5,042607717;4,671469843;637;Amarelo;Amarelo;Baixar;View;972,6439;Verdadeiro;Jaboticabal;2020-05-17;Ribeirão Preto;Ribeirão Preto;Ribeirão Preto;13;Ribeirão Preto;21/05/2020;20/05/2020;101,42;109,346842957;129,290011915;98,4;SP;7171;0,171815676;até 40%;0%;até 40%;40 a 60%;14;4;12;84;39;6;31;3;31;0;Jaboticabal;Ribeirão Preto;JABOTICABAL;Jaboticabal;JABOTICABAL;1,075117371;0,666666667;;0;1266;1;36;2777166768,79;2105219158769,04;40264,286625832;1523682;0;216;141,7619;0,3391;0,1457;35944,33;71662;77263;77263;13274,994564935;1523682;84;13;88;12;;91,285714286;6,428571429;102,857142857;7,714285714;92,285714286;9,285714286;98,142857143;4,285714286;Amarelo;0;0;0;4;14;8;53;10;972,6439;2,3265;0;1482;0,457535302;0,45;0,24;0;0,392;0,5;0;0,333;0,369;0,231;SP;SP;SP;;;706,586472096
0,031927400;0,025321190;0,137363683;81498,2;5916,6;940449;4,024826459;5,969913019;1135;Amarelo;Amarelo;Baixar;View;1152,5458;Verdadeiro;Jacareí;2020-05-17;Taubaté;Taubaté;Taubaté;17;Taubaté;21/05/2020;20/05/2020;454,94;503,291402464;152,527118713;95,1;SP;7109;0,139248492;até 40%;mais de 60%;40 a 60%;mais de 60%;4;0;36;250;101;19;141;31;128;24;Jacareí;Taubaté;JACAREÍ;Jacareí;JACAREÍ;1,228110599;2,161764706;;35;2546;1;46;11890283422,16;2105219158769,04;44630,342456449;2552610;4;396;155,1353;0,3489;0,1346;50886,68;211214;233662;233662;32537,081131065;2552610;246;50;257;49;;186;9,714285714;181,142857143;16,571428571;167,285714286;18;228,428571429;21;Amarelo;5;8;4;3;17;7;105;19;1152,5458;2,5921;39;2942;0,493257685;0,48;0,272;0,765;0,47;1;0,051;0,143;0,573;0,62;SP;SP;SP;;;464,267815536
0,025371808;0,017744446;0,180893569;41342,6;125,4;22736;3,217206736;4,481706791;730;Amarelo;Amarelo;Baixar;View;1386,954;Verdadeiro;Jaci;2020-05-17;São José do Rio Preto;São José do Rio Preto;São José do Rio Preto;15;São José do Rio Preto;21/05/2020;20/05/2020;38,87;48,558297684;61,056544666;87,3;SP;24218;0,132904922;até 40%;0%;até 40%;0%;20;0;0;30;50;0;0;0;0;0;Jaci;São José do Rio Preto;JACI;JACI;JACI;1,103448276;0;;0;2012;1;32;360202728,56;2105219158769,04;32553,544588188;1629470;0;248;152,1967;0,3397;0,1097;50969,68;5657;7067;7067;939,239082810;1629470;20;0;30;0;;116;2,285714286;91,857142857;3,857142857;81,571428571;7,714285714;128;0;Amarelo;0;0;0;0;20;0;70;0;1386,954;3,0959;0;2260;1;1;0,285;0;0,28;0;0;0;0;0;SP;SP;SP;;;145,536403396
0,022455310;0,018400362;0,142372429;104895,2;1057,8;211384;3,677010854;4,111431695;2555;Amarelo;Amarelo;Baixar;View;1135,4473;Verdadeiro;Jaguariúna;2020-05-17;Campinas;Campinas;Campinas;7;Campinas;21/05/2020;20/05/2020;313,37;406,558519555;509,167159940;95;SP;40778;0,135005240;até 40%;0%;40 a 60%;0%;16;6;0;45;7;0;11;0;11;0;Jaguariúna;Campinas;JAGUARIÚNA;JAGUARIÚNA;JAGUARIÚNA;1,183718372;0,216216216;;47;4504;1;144;12033437599,68;2105219158769,04;63821,804570422;4671287;4;800;171,259;0,3131;0,1508;209320,86;44311;57488;57488;7761,181223575;4671287;34;0;45;0;;519,428571429;5,285714286;461,571428571;2,714285714;395,428571429;2;614,857142857;1,142857143;Amarelo;0;0;0;0;16;6;23;1;1135,4473;2,0759;51;5304;1;1;0,357;0;0,58;0;0;0;0,324;0;SP;SP;SP;;;141,401538118
0,025371808;0,020066386;0,180893569;41342,6;985,4;170302;3,467978089;4,481706791;730;Amarelo;Amarelo;Baixar;View;1386,954;Verdadeiro;Jales;2020-05-17;São José do Rio Preto;São José do Rio Preto;São José do Rio Preto;15;São José do Rio Preto;21/05/2020;20/05/2020;127,57;133,254913426;61,056544666;94,1;SP;36569;0,197629503;até 40%;0%;até 40%;mais de 60%;10;2;20;121;38;6;40;17;40;12;Jales;São José do Rio Preto;JALES;JALES;JALES;1,103448276;9999;;0;2012;1;32;1394375095,41;2105219158769,04;32553,544588188;1629470;0;248;152,1967;0,3397;0,1097;28394,63;47012;49107;49107;9704,992010246;1629470;88;25;126;20;;116;0;91,857142857;5;81,571428571;1,428571429;128;3,428571429;Amarelo;0;0;2;3;10;7;48;8;1386,954;3,0959;0;2260;1;1;0,285;0;0,28;0,714;0;0,25;0,455;0,68;SP;SP;SP;;;368,519244336
0,033639213;0,021316343;0,133063609;731137,6;2663,2;272222;2,178874153;5,850865788;50019;Vermelho;Vermelho;Baixar;View;2089,1035;Verdadeiro;Jandira;2020-05-17;Grande São Paulo;Grande São Paulo;Grande São Paulo;1;Grande São Paulo;21/05/2020;20/05/2020;6207,76;7158,485113343;2644,879854570;90,2;SP;7133;0,081582955;mais de 60%;40 a 60%;mais de 60%;0%;5;0;0;0;0;0;5;0;0;0;Jandira;Grande São Paulo;JANDIRA;Jandira;JANDIRA;1,040761588;1,615384615;;328;30455;1;4084;4142739756,31;2105219158769,04;53767,709348288;21734682;112;14951;687,8868;0,2989;0,3293;33158,63;108344;124937;124937;10192,729685706;21734682;10;0;0;0;;7563,142857143;1,857142857;7088,285714286;0,666666667;6248,142857143;0;7871,428571429;3;Vermelho;0;5;0;0;10;0;5;0;2089,1035;0,9078;440;45406;0,445798543;0,41;0,807;0,5;0,929;0;;0;0,5;0;SP;SP;SP;;;17,452994317
0,027240322;0,012439102;0,161882936;49053,2;1869;250301;1,665874664;4,682766602;916;Verde;Amarelo;Baixar;View;2237,3924;Verdadeiro;Jaú;2020-05-17;Bauru;Bauru;Bauru;6;Bauru;21/05/2020;20/05/2020;191,09;219,106033883;57,907020110;98,4;SP;7125;0,161333532;até 40%;mais de 60%;40 a 60%;mais de 60%;6;0;21;237;59;2;406;34;392;22;Jaú;Bauru;JAÚ;Jaú;JAÚ;0,989628349;1,532258065;;0;3401;1;49;4682345146,56;2105219158769,04;31666,108516131;1800757;0;628;348,7422;0,6856;0,1559;31163,28;131040;150252;150252;24240,685816342;1800757;471;34;249;35;;165,285714286;17,714285714;151,857142857;12,142857143;151,571428571;11;163,571428571;27,142857143;Verde;5;9;8;4;20;10;65;0;2237,3924;4,3985;0;4029;0,448541848;0,43;0,236;0,7;0,566;1,2;0,056;0,343;0,862;1;SP;SP;SP;;;685,750170077
0,022455310;0,023630862;0,142372429;104895,2;312,4;54761;4,142284418;4,111431695;2555;Amarelo;Amarelo;Baixar;View;1135,4473;Verdadeiro;Joanópolis;2020-05-17;Campinas;Campinas;Campinas;7;Campinas;21/05/2020;20/05/2020;31,44;35,319238613;509,167159940;81,5;SP;29462;0,181170522;até 40%;0%;40 a 60%;0%;2;0;0;9;9;0;0;0;0;0;Joanópolis;Campinas;JOANÓPOLIS;JOANÓPOLIS;JOANÓPOLIS;1,183718372;0;;47;4504;1;144;212093615,8;2105219158769,04;63821,804570422;4671287;4;800;171,259;0,3131;0,1508;16043,39;11768;13220;13220;2395,074306726;4671287;11;0;9;0;;519,428571429;0;461,571428571;0;395,428571429;0;614,857142857;0;Amarelo;0;0;0;0;2;0;11;0;1135,4473;2,0759;51;5304;1;1;0,357;0;0,58;0;0;0;0;0;SP;SP;SP;;;374,300254453
0,025371808;0,011784412;0,180893569;41342,6;436,2;60575;1,636498717;4,481706791;730;Amarelo;Amarelo;Baixar;View;1386,954;Verdadeiro;José Bonifácio;2020-05-17;São José do Rio Preto;São José do Rio Preto;São José do Rio Preto;15;São José do Rio Preto;21/05/2020;20/05/2020;38,1;43,044638769;61,056544666;89,9;SP;28634;0,161983788;até 40%;0%;até 40%;0%;0;0;0;30;46;0;0;0;0;0;José Bonifácio;São José do Rio Preto;JOSÉ BONIFÁCIO;JOSÉ BONIFÁCIO;JOSÉ BONIFÁCIO;1,103448276;0;;0;2012;1;32;1421363414,9;2105219158769,04;32553,544588188;1629470;0;248;152,1967;0,3397;0,1097;38399,66;32763;37015;37015;5995,829910176;1629470;19;0;30;0;;116;0;91,857142857;0;81,571428571;0;128;0;Amarelo;0;0;0;0;0;0;46;0;1386,954;3,0959;0;2260;1;1;0,285;0;0,28;0;0;0;0;0;SP;SP;SP;;;859,921259843
0,022455310;0,010280169;0,142372429;104895,2;4307;710257;1,695277853;4,111431695;2555;Amarelo;Amarelo;Baixar;View;1135,4473;Verdadeiro;Jundiaí;2020-05-17;Campinas;Campinas;Campinas;7;Campinas;21/05/2020;20/05/2020;858,42;971,683588940;509,167159940;96,6;SP;7086;0,166940168;até 40%;40 a 60%;40 a 60%;mais de 60%;94;40;30;452;73;13;347;71;276;0;Jundiaí;Campinas;JUNDIAÍ;Jundiaí;JUNDIAÍ;1,183718372;1,088117490;;47;4504;1;144;42180884679;2105219158769,04;63821,804570422;4671287;4;800;171,259;0,3131;0,1508;100679,5;370126;418962;418962;69941,586857392;4671287;514;124;525;101;;519,428571429;107;461,571428571;100;395,428571429;62,142857143;614,857142857;116,428571429;Amarelo;11;60;54;19;165;113;167;53;1135,4473;2,0759;51;5304;0,442806173;0,42;0,357;0,43;0,58;0,646;0,135;0,723;0,675;0,573;SP;SP;SP;;;431,171221547
